gene,mean_lesion,mean_internal_control,positive_fraction_lesion,positive_fraction_internal_control,log2fc_lesion_vs_internal_control,abs_log2fc,direction,positive_fraction_higher_group
AL645608.4,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
LINC02593,0.0011261261261261261,0.0020920502092050207,0.0011261261261261261,0.0020920502092050207,-0.8935484668647945,0.8935484668647945,internal_control,0.0020920502092050207
SAMD11,0.007882882882882882,0.006276150627615063,0.006756756756756756,0.006276150627615063,0.3288433161138581,0.3288433161138581,lesion,0.006756756756756756
NOC2L,0.061936936936936984,0.08786610878661098,0.06081081081081086,0.0808926080892609,-0.5045067607497351,0.5045067607497351,internal_control,0.0808926080892609
KLHL17,0.0045045045045045045,0.019525801952580187,0.0045045045045045045,0.018828451882845182,-2.115941233314135,2.115941233314135,internal_control,0.018828451882845182
PLEKHN1,0.0,0.001394700139470014,0.0,0.001394700139470014,-20.41152457969633,20.41152457969633,internal_control,0.001394700139470014
PERM1,0.0011261261261261261,0.0,0.0011261261261261261,0.0,20.102938268748783,20.102938268748783,lesion,0.0011261261261261261
AL645608.7,0.016891891891891893,0.009762900976290097,0.014639639639639643,0.009762900976290097,0.7909490535370728,0.7909490535370728,lesion,0.014639639639639643
HES4,0.2635135135135126,0.23570432357043278,0.1959459459459454,0.1854951185495122,0.16089872500707103,0.16089872500707103,lesion,0.1959459459459454
ISG15,0.1306306306306307,0.06764295676429571,0.11148648648648664,0.06276150627615067,0.9494815850082331,0.9494815850082331,lesion,0.11148648648648664
AL645608.1,0.0045045045045045045,0.001394700139470014,0.0033783783783783786,0.001394700139470014,1.691412728218089,1.691412728218089,lesion,0.0033783783783783786
AGRN,0.0461711711711712,0.11506276150627631,0.043918918918918935,0.10251046025104617,-1.3173567485676028,1.3173567485676028,internal_control,0.10251046025104617
AL645608.5,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
AL645608.8,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
RNF223,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
C1orf159,0.10247747747747758,0.20641562064156244,0.0743243243243244,0.16806136680613698,-1.0102452759895615,1.0102452759895615,internal_control,0.16806136680613698
AL390719.3,0.00563063063063063,0.00906555090655509,0.00563063063063063,0.008368200836820083,-0.6870980838196662,0.6870980838196662,internal_control,0.008368200836820083
LINC01342,0.0022522522522522522,0.0,0.0022522522522522522,0.0,21.10293762819261,21.10293762819261,lesion,0.0022522522522522522
AL390719.2,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
TTLL10-AS1,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
TTLL10,0.0,0.001394700139470014,0.0,0.001394700139470014,-20.41152457969633,20.41152457969633,internal_control,0.001394700139470014
TNFRSF18,0.00563063063063063,0.002789400278940028,0.00563063063063063,0.002789400278940028,1.0133412762556981,1.0133412762556981,lesion,0.00563063063063063
TNFRSF4,0.009009009009009009,0.0020920502092050207,0.00563063063063063,0.0020920502092050207,2.1064504121617187,2.1064504121617187,lesion,0.00563063063063063
SDF4,0.14301801801801806,0.13947001394700162,0.12274774774774792,0.12412831241283144,0.03624193909262011,0.03624193909262011,lesion,0.12274774774774792
B3GALT6,0.028153153153153143,0.024407252440725224,0.027027027027027018,0.02370990237099022,0.2059866073168091,0.2059866073168091,lesion,0.027027027027027018
C1QTNF12,0.0022522522522522522,0.00697350069735007,0.0022522522522522522,0.00697350069735007,-1.6305142188615618,1.6305142188615618,internal_control,0.00697350069735007
AL162741.1,0.0,0.002789400278940028,0.0,0.002789400278940028,-21.411524062490436,21.411524062490436,internal_control,0.002789400278940028
UBE2J2,0.08108108108108115,0.07949790794979088,0.0743243243243244,0.07531380753138082,0.028448429275023217,0.028448429275023217,lesion,0.0743243243243244
LINC01786,0.007882882882882882,0.01603905160390516,0.007882882882882882,0.015341701534170154,-1.0247934985803477,1.0247934985803477,internal_control,0.015341701534170154
SCNN1D,0.014639639639639643,0.025801952580195235,0.014639639639639643,0.02510460251046023,-0.8176001625030714,0.8176001625030714,internal_control,0.02510460251046023
ACAP3,0.12387387387387404,0.4442119944211959,0.10810810810810825,0.26359832635983266,-1.8423763979811076,1.8423763979811076,internal_control,0.26359832635983266
PUSL1,0.006756756756756756,0.005578800557880056,0.006756756756756756,0.005578800557880056,0.2763758979887422,0.2763758979887422,lesion,0.006756756756756756
INTS11,0.07207207207207214,0.09483960948396108,0.06756756756756763,0.08786610878661098,-0.396049394093094,0.396049394093094,internal_control,0.08786610878661098
AL139287.1,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
CPTP,0.015765765765765768,0.029288702928870262,0.015765765765765768,0.027196652719665246,-0.893549016119003,0.893549016119003,internal_control,0.027196652719665246
TAS1R3,0.0,0.000697350069735007,0.0,0.000697350069735007,-19.41152561410756,19.41152561410756,internal_control,0.000697350069735007
DVL1,0.030405405405405393,0.06276150627615067,0.029279279279279268,0.05997210599721064,-1.0455521273527135,1.0455521273527135,internal_control,0.05997210599721064
MXRA8,0.009009009009009009,0.010460251046025104,0.009009009009009009,0.009762900976290097,-0.2154771310392183,0.2154771310392183,internal_control,0.009762900976290097
AURKAIP1,0.27027027027026934,0.15829846582984683,0.22409909909909825,0.13110181311018151,0.7717555468936017,0.7717555468936017,lesion,0.22409909909909825
CCNL2,0.2533783783783777,0.27196652719665254,0.21509009009008934,0.20571827057182746,-0.10213567979162007,0.10213567979162007,internal_control,0.20571827057182746
MRPL20-AS1,0.019144144144144143,0.011854951185495118,0.018018018018018018,0.011854951185495118,0.6914133960158317,0.6914133960158317,lesion,0.018018018018018018
MRPL20,0.23873873873873805,0.15760111576011188,0.1891891891891887,0.1373779637377966,0.5991549313886987,0.5991549313886987,lesion,0.1891891891891887
AL391244.2,0.0022522522522522522,0.006276150627615063,0.0022522522522522522,0.006276150627615063,-1.4785111484034492,1.4785111484034492,internal_control,0.006276150627615063
ANKRD65,0.030405405405405393,0.016736401673640166,0.029279279279279268,0.01603905160390516,0.8613384050417207,0.8613384050417207,lesion,0.029279279279279268
AL391244.1,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
TMEM88B,0.0,0.001394700139470014,0.0,0.001394700139470014,-20.41152457969633,20.41152457969633,internal_control,0.001394700139470014
LINC01770,0.0,0.000697350069735007,0.0,0.000697350069735007,-19.41152561410756,19.41152561410756,internal_control,0.000697350069735007
VWA1,0.028153153153153143,0.0404463040446304,0.025900900900900893,0.039051603905160374,-0.5227113474259127,0.5227113474259127,internal_control,0.039051603905160374
ATAD3C,0.00563063063063063,0.015341701534170154,0.00563063063063063,0.015341701534170154,-1.4460899192130023,1.4460899192130023,internal_control,0.015341701534170154
ATAD3B,0.03828828828828829,0.0662482566248257,0.036036036036036036,0.06066945606694565,-0.7909793088261126,0.7909793088261126,internal_control,0.06066945606694565
ATAD3A,0.04279279279279281,0.04602510460251046,0.04166666666666668,0.04323570432357043,-0.10505316119539228,0.10505316119539228,internal_control,0.04323570432357043
TMEM240,0.04504504504504506,0.08716875871687597,0.03941441441441442,0.08019525801952589,-0.9524427319456952,0.9524427319456952,internal_control,0.08019525801952589
SSU72,0.17905405405405384,0.12133891213389138,0.15202702702702692,0.11087866108786627,0.5613528979549407,0.5613528979549407,lesion,0.15202702702702692
AL645728.1,0.007882882882882882,0.009762900976290097,0.007882882882882882,0.009762900976290097,-0.3085865224052265,0.3085865224052265,internal_control,0.009762900976290097
FNDC10,0.030405405405405404,0.02719665271966525,0.027027027027027018,0.02510460251046023,0.1608987200548702,0.1608987200548702,lesion,0.027027027027027018
AL691432.4,0.0033783783783783786,0.00906555090655509,0.0033783783783783786,0.008368200836820083,-1.4240635071708199,1.4240635071708199,internal_control,0.008368200836820083
AL691432.2,0.01801801801801802,0.01743375174337517,0.016891891891891893,0.01743375174337517,0.047557249893662,0.047557249893662,lesion,0.016891891891891893
MIB2,0.07207207207207213,0.09205020920502101,0.06756756756756763,0.07810320781032086,-0.35298067266217553,0.35298067266217553,internal_control,0.07810320781032086
MMP23B,0.0022522522522522522,0.006276150627615063,0.0022522522522522522,0.006276150627615063,-1.4785111484034492,1.4785111484034492,internal_control,0.006276150627615063
CDK11B,0.08558558558558566,0.07252440725244079,0.07545045045045053,0.06834030683403074,0.23890123461849955,0.23890123461849955,lesion,0.07545045045045053
FO704657.1,0.0011261261261261261,0.000697350069735007,0.0011261261261261261,0.000697350069735007,0.6914126546412209,0.6914126546412209,lesion,0.0011261261261261261
SLC35E2B,0.06981981981981988,0.08507670850767095,0.06418918918918924,0.0808926080892609,-0.28512758111867603,0.28512758111867603,internal_control,0.0808926080892609
CDK11A,0.07207207207207213,0.07601115760111582,0.06869369369369376,0.06624825662482571,-0.07677088138777687,0.07677088138777687,internal_control,0.06624825662482571
SLC35E2A,0.07094594594594601,0.09693165969316607,0.06306306306306311,0.08856345885634599,-0.4502477014202931,0.4502477014202931,internal_control,0.08856345885634599
NADK,0.06756756756756763,0.08856345885634599,0.06306306306306311,0.0815899581589959,-0.3903806437499206,0.3903806437499206,internal_control,0.0815899581589959
GNB1,0.9268018018018065,1.126917712691765,0.5202702702702674,0.572524407252435,-0.2820494197019303,0.2820494197019303,internal_control,0.572524407252435
AL109917.1,0.0033783783783783786,0.001394700139470014,0.0033783783783783786,0.001394700139470014,1.2763753356986505,1.2763753356986505,lesion,0.0033783783783783786
CALML6,0.0011261261261261261,0.000697350069735007,0.0011261261261261261,0.000697350069735007,0.6914126546412209,0.6914126546412209,lesion,0.0011261261261261261
TMEM52,0.0,0.0048814504881450485,0.0,0.0048814504881450485,-22.218878762888313,22.218878762888313,internal_control,0.0048814504881450485
CFAP74,0.024774774774774768,0.04393305439330544,0.020270270270270268,0.04253835425383542,-0.8264348371168909,0.8264348371168909,internal_control,0.04253835425383542
AL391845.2,0.0011261261261261261,0.003486750348675035,0.0011261261261261261,0.003486750348675035,-1.6305137851878146,1.6305137851878146,internal_control,0.003486750348675035
GABRD,0.15315315315315312,0.2105997210599725,0.12612612612612628,0.17573221757322208,-0.4595284531534067,0.4595284531534067,internal_control,0.17573221757322208
AL391845.1,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
PRKCZ,0.18018018018018003,0.336122733612272,0.143018018018018,0.24686192468619297,-0.8995477952760058,0.8995477952760058,internal_control,0.24686192468619297
AL590822.2,0.0011261261261261261,0.011854951185495118,0.0011261261261261261,0.011157601115760111,-3.396048239481478,3.396048239481478,internal_control,0.011157601115760111
PRKCZ-AS1,0.0011261261261261261,0.000697350069735007,0.0011261261261261261,0.000697350069735007,0.6914126546412209,0.6914126546412209,lesion,0.0011261261261261261
FAAP20,0.09684684684684697,0.07182705718270578,0.0900900900900902,0.07112970711297077,0.4311776646816675,0.4311776646816675,lesion,0.0900900900900902
AL590822.1,0.0033783783783783786,0.0041841004184100415,0.0033783783783783786,0.0041841004184100415,-0.3085864754146058,0.3085864754146058,internal_control,0.0041841004184100415
SKI,0.1869369369369367,0.309623430962342,0.15427927927927915,0.23152022315202278,-0.7279629895933452,0.7279629895933452,internal_control,0.23152022315202278
AL590822.3,0.0022522522522522522,0.000697350069735007,0.0022522522522522522,0.000697350069735007,1.6914120140850495,1.6914120140850495,lesion,0.0022522522522522522
MORN1,0.06081081081081086,0.08437935843793593,0.05405405405405409,0.07670850767085084,-0.47256228613273377,0.47256228613273377,internal_control,0.07670850767085084
AL589739.1,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
AL513477.2,0.009009009009009009,0.0048814504881450485,0.009009009009009009,0.0048814504881450485,0.8840583848869814,0.8840583848869814,lesion,0.009009009009009009
RER1,0.15878378378378377,0.08926080892608097,0.13063063063063074,0.08368200836820093,0.8309647876738073,0.8309647876738073,lesion,0.13063063063063074
PEX10,0.038288288288288286,0.03835425383542537,0.037162162162162164,0.03765690376569036,-0.0024834298577155567,0.0024834298577155567,internal_control,0.03765690376569036
PLCH2,0.03603603603603604,0.0571827057182706,0.03153153153153152,0.05299860529986055,-0.6661385474610677,0.6661385474610677,internal_control,0.05299860529986055
AL139246.1,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
AL139246.4,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
PANK4,0.020270270270270268,0.01743375174337517,0.019144144144144143,0.01743375174337517,0.21748224243935507,0.21748224243935507,lesion,0.019144144144144143
HES5,0.0867117117117118,0.04741980474198047,0.06756756756756763,0.043933054393305436,0.8707371280103036,0.8707371280103036,lesion,0.06756756756756763
AL139246.5,0.05855855855855858,0.029288702928870265,0.04279279279279281,0.027196652719665246,0.9995357130931947,0.9995357130931947,lesion,0.04279279279279281
TNFRSF14-AS1,0.0022522522522522522,0.001394700139470014,0.0022522522522522522,0.001394700139470014,0.6914130484962813,0.6914130484962813,lesion,0.0022522522522522522
TNFRSF14,0.011261261261261262,0.03347280334728031,0.010135135135135136,0.03138075313807528,-1.5716208784711936,1.5716208784711936,internal_control,0.03138075313807528
AL139246.3,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
PRXL2B,0.03941441441441442,0.05439330543933056,0.037162162162162164,0.05160390516039053,-0.4647057494856429,0.4647057494856429,internal_control,0.05160390516039053
MMEL1,0.0022522522522522522,0.000697350069735007,0.0022522522522522522,0.000697350069735007,1.6914120140850495,1.6914120140850495,lesion,0.0022522522522522522
AL831784.1,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
TTC34,0.025900900900900897,0.0209205020920502,0.024774774774774768,0.020223152022315193,0.30808478954004487,0.30808478954004487,lesion,0.024774774774774768
AC242022.2,0.0011261261261261261,0.002789400278940028,0.0011261261261261261,0.0020920502092050207,-1.3085857937416532,1.3085857937416532,internal_control,0.0020920502092050207
AC242022.1,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
AL592464.2,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
AL592464.3,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
AL592464.1,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
AL589702.1,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
ACTRT2,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
PRDM16-DT,0.20608108108108075,0.11645746164574632,0.1587837837837836,0.10251046025104617,0.8234089827742317,0.8234089827742317,lesion,0.1587837837837836
PRDM16,0.6283783783783786,0.33682008368200744,0.33783783783783583,0.2245467224546727,0.8996553733578384,0.8996553733578384,lesion,0.33783783783783583
AL008733.1,0.0,0.000697350069735007,0.0,0.000697350069735007,-19.41152561410756,19.41152561410756,internal_control,0.000697350069735007
AL590438.1,0.0011261261261261261,0.001394700139470014,0.0011261261261261261,0.001394700139470014,-0.3085863109475471,0.3085863109475471,internal_control,0.001394700139470014
AL354743.2,0.0045045045045045045,0.0048814504881450485,0.0045045045045045045,0.0048814504881450485,-0.11594145497389555,0.11594145497389555,internal_control,0.0048814504881450485
AL354743.1,0.0,0.0020920502092050207,0.0,0.0020920502092050207,-20.996486735613576,20.996486735613576,internal_control,0.0020920502092050207
ARHGEF16,0.0022522522522522522,0.0034867503486750344,0.0022522522522522522,0.002789400278940028,-0.6305144257439859,0.6305144257439859,internal_control,0.002789400278940028
AL512413.1,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
MEGF6,0.006756756756756756,0.011854951185495118,0.006756756756756756,0.011854951185495118,-0.8110868063540989,0.8110868063540989,internal_control,0.011854951185495118
AL513320.1,0.0,0.001394700139470014,0.0,0.001394700139470014,-20.41152457969633,20.41152457969633,internal_control,0.001394700139470014
TPRG1L,0.13400900900900908,0.10669456066945622,0.12274774774774792,0.09832635983263611,0.3288433602110164,0.3288433602110164,lesion,0.12274774774774792
WRAP73,0.04279279279279281,0.04044630404463039,0.04166666666666668,0.03765690376569036,0.08135995871192718,0.08135995871192718,lesion,0.04166666666666668
TP73,0.0022522522522522522,0.002789400278940028,0.0022522522522522522,0.002789400278940028,-0.3085864342978246,0.3085864342978246,internal_control,0.002789400278940028
AL136528.1,0.0,0.000697350069735007,0.0,0.000697350069735007,-19.41152561410756,19.41152561410756,internal_control,0.000697350069735007
AL136528.2,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
CCDC27,0.0011261261261261261,0.001394700139470014,0.0011261261261261261,0.001394700139470014,-0.3085863109475471,0.3085863109475471,internal_control,0.001394700139470014
SMIM1,0.0022522522522522522,0.0020920502092050207,0.0022522522522522522,0.0020920502092050207,0.10645089257903388,0.10645089257903388,lesion,0.0022522522522522522
LRRC47,0.06193693693693699,0.07043235704323576,0.05405405405405409,0.06834030683403074,-0.18543832406578198,0.18543832406578198,internal_control,0.06834030683403074
AL365330.1,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
CEP104,0.1351351351351352,0.1952580195258023,0.11036036036036051,0.16039051603905188,-0.5309789756973672,0.5309789756973672,internal_control,0.16039051603905188
DFFB,0.02927927927927927,0.05509065550906557,0.025900900900900893,0.05369595536959556,-0.9119275645982832,0.9119275645982832,internal_control,0.05369595536959556
C1orf174,0.03153153153153153,0.015341701534170154,0.029279279279279268,0.015341701534170154,1.0393366974886646,1.0393366974886646,lesion,0.029279279279279268
LINC01134,0.0,0.003486750348675035,0.0,0.003486750348675035,-21.733452053936595,21.733452053936595,internal_control,0.003486750348675035
LINC01346,0.0011261261261261261,0.002789400278940028,0.0011261261261261261,0.002789400278940028,-1.3085857937416532,1.3085857937416532,internal_control,0.002789400278940028
LINC01345,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
LINC02780,0.0011261261261261261,0.0020920502092050207,0.0011261261261261261,0.0020920502092050207,-0.8935484668647945,0.8935484668647945,internal_control,0.0020920502092050207
AL805961.1,0.0022522522522522522,0.002789400278940028,0.0022522522522522522,0.002789400278940028,-0.3085864342978246,0.3085864342978246,internal_control,0.002789400278940028
LINC01777,0.0,0.000697350069735007,0.0,0.000697350069735007,-19.41152561410756,19.41152561410756,internal_control,0.000697350069735007
AL355602.1,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
Z98747.1,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
LINC01646,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
AJAP1,0.12612612612612623,0.2754532775453279,0.08108108108108117,0.20641562064156246,-1.1269404724540824,1.1269404724540824,internal_control,0.20641562064156246
Z98886.1,0.0,0.003486750348675035,0.0,0.003486750348675035,-21.733452053936595,21.733452053936595,internal_control,0.003486750348675035
BX005132.1,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
LINC02781,0.0,0.000697350069735007,0.0,0.000697350069735007,-19.41152561410756,19.41152561410756,internal_control,0.000697350069735007
LINC02782,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
AL139823.1,0.0011261261261261261,0.0,0.0011261261261261261,0.0,20.102938268748783,20.102938268748783,lesion,0.0011261261261261261
Z98259.3,0.0,0.000697350069735007,0.0,0.000697350069735007,-19.41152561410756,19.41152561410756,internal_control,0.000697350069735007
Z98259.2,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
Z98259.1,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
AL365255.1,0.01801801801801802,0.08577405857740591,0.013513513513513516,0.07182705718270578,-2.251100999737582,2.251100999737582,internal_control,0.07182705718270578
NPHP4,0.162162162162162,0.17294281729428201,0.12049549549549567,0.14365411436541167,-0.09285786603818338,0.09285786603818338,internal_control,0.14365411436541167
KCNAB2,0.17680180180180158,0.2566248256624829,0.13400900900900908,0.19456066945606731,-0.5375277622754404,0.5375277622754404,internal_control,0.19456066945606731
CHD5,0.2849099099099093,0.8054393305439304,0.17004504504504475,0.37447698744769464,-1.4992701159848107,1.4992701159848107,internal_control,0.37447698744769464
RPL22,0.36036036036035896,0.21687587168758757,0.27927927927927787,0.18270571827057216,0.7325707644598597,0.7325707644598597,lesion,0.27927927927927787
AL031847.1,0.0011261261261261261,0.000697350069735007,0.0011261261261261261,0.000697350069735007,0.6914126546412209,0.6914126546412209,lesion,0.0011261261261261261
RNF207,0.030405405405405397,0.029986052998605267,0.028153153153153143,0.028591352859135256,0.020036189149605393,0.020036189149605393,lesion,0.028153153153153143
ICMT,0.06081081081081086,0.055788005578800565,0.05405405405405409,0.049511854951185506,0.12437284749191596,0.12437284749191596,lesion,0.05405405405405409
LINC00337,0.0,0.001394700139470014,0.0,0.001394700139470014,-20.41152457969633,20.41152457969633,internal_control,0.001394700139470014
HES3,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
GPR153,0.02927927927927927,0.023012552301255214,0.027027027027027018,0.021617852161785203,0.34745902771636583,0.34745902771636583,lesion,0.027027027027027018
ACOT7,0.2837837837837829,0.3340306834030669,0.21396396396396322,0.25662482566248285,-0.23518847911973034,0.23518847911973034,internal_control,0.25662482566248285
AL031848.2,0.0045045045045045045,0.001394700139470014,0.0045045045045045045,0.001394700139470014,1.691412728218089,1.691412728218089,lesion,0.0045045045045045045
HES2,0.0022522522522522522,0.002789400278940028,0.0022522522522522522,0.002789400278940028,-0.3085864342978246,0.3085864342978246,internal_control,0.002789400278940028
ESPN,0.0033783783783783786,0.0041841004184100415,0.0033783783783783786,0.0041841004184100415,-0.3085864754146058,0.3085864754146058,internal_control,0.0041841004184100415
AL031848.1,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
TNFRSF25,0.05180180180180182,0.08577405857740591,0.04166666666666668,0.07601115760111583,-0.7275390958998548,0.7275390958998548,internal_control,0.07601115760111583
PLEKHG5,0.04842342342342345,0.09205020920502102,0.04166666666666668,0.07810320781032086,-0.926715908184142,0.926715908184142,internal_control,0.07810320781032086
NOL9,0.12049549549549567,0.15202231520223178,0.10135135135135148,0.1297071129707115,-0.33530389354098195,0.33530389354098195,internal_control,0.1297071129707115
TAS1R1,0.0,0.00697350069735007,0.0,0.00697350069735007,-22.733451847054173,22.733451847054173,internal_control,0.00697350069735007
ZBTB48,0.03265765765765765,0.03626220362622034,0.03265765765765765,0.03486750348675032,-0.15104527627049394,0.15104527627049394,internal_control,0.03486750348675032
KLHL21,0.06756756756756761,0.06345885634588568,0.06531531531531537,0.05927475592747563,0.09050939637917042,0.09050939637917042,lesion,0.06531531531531537
PHF13,0.03153153153153152,0.032775453277545295,0.029279279279279268,0.032078103207810287,-0.0558204855317374,0.0558204855317374,internal_control,0.032078103207810287
THAP3,0.030405405405405393,0.03765690376569035,0.029279279279279268,0.03626220362622034,-0.3085865485111324,0.3085865485111324,internal_control,0.03626220362622034
DNAJC11,0.1599099099099098,0.22942817294281773,0.1351351351351352,0.1924686192468623,-0.5207832091450614,0.5207832091450614,internal_control,0.1924686192468623
LINC01672,0.0011261261261261261,0.000697350069735007,0.0011261261261261261,0.000697350069735007,0.6914126546412209,0.6914126546412209,lesion,0.0011261261261261261
AL591163.1,0.0033783783783783786,0.0041841004184100415,0.0033783783783783786,0.0041841004184100415,-0.3085864754146058,0.3085864754146058,internal_control,0.0041841004184100415
CAMTA1-DT,0.009009009009009009,0.0041841004184100415,0.009009009009009009,0.0041841004184100415,1.1064507569657096,1.1064507569657096,lesion,0.009009009009009009
CAMTA1,2.4211711711711827,2.499302649930252,0.6835585585585621,0.7845188284518861,-0.04582053521034069,0.04582053521034069,internal_control,0.7845188284518861
AL512330.1,0.010135135135135136,0.008368200836820083,0.010135135135135136,0.008368200836820083,0.27637591301681186,0.27637591301681186,lesion,0.010135135135135136
CAMTA1-IT1,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
Z97987.1,0.0045045045045045045,0.002789400278940028,0.0045045045045045045,0.0020920502092050207,0.6914132454239831,0.6914132454239831,lesion,0.0045045045045045045
AL365194.1,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
AL359881.3,0.0011261261261261261,0.0020920502092050207,0.0011261261261261261,0.0020920502092050207,-0.8935484668647945,0.8935484668647945,internal_control,0.0020920502092050207
AL359881.2,0.0,0.000697350069735007,0.0,0.000697350069735007,-19.41152561410756,19.41152561410756,internal_control,0.000697350069735007
AL359881.1,0.0011261261261261261,0.001394700139470014,0.0011261261261261261,0.001394700139470014,-0.3085863109475471,0.3085863109475471,internal_control,0.001394700139470014
VAMP3,0.06531531531531537,0.04602510460251047,0.06306306306306311,0.04253835425383542,0.5050003088632484,0.5050003088632484,lesion,0.06306306306306311
Z98884.2,0.0011261261261261261,0.001394700139470014,0.0011261261261261261,0.001394700139470014,-0.3085863109475471,0.3085863109475471,internal_control,0.001394700139470014
PER3,1.179054054054055,0.6903765690376548,0.5056306306306272,0.43654114365410795,0.7721744534495231,0.7721744534495231,lesion,0.5056306306306272
Z98884.1,0.0382882882882883,0.01603905160390516,0.036036036036036036,0.014644351464435146,1.2553142752760285,1.2553142752760285,lesion,0.036036036036036036
UTS2,0.007882882882882882,0.0020920502092050207,0.007882882882882882,0.0020920502092050207,1.9138053570963414,1.9138053570963414,lesion,0.007882882882882882
TNFRSF9,0.0,0.0020920502092050207,0.0,0.0020920502092050207,-20.996486735613576,20.996486735613576,internal_control,0.0020920502092050207
PARK7,0.46283783783783583,0.22175732217573266,0.3355855855855836,0.18828451882845224,1.0615250673604428,1.0615250673604428,lesion,0.3355855855855836
AL034417.4,0.007882882882882882,0.003486750348675035,0.007882882882882882,0.003486750348675035,1.176840038773321,1.176840038773321,lesion,0.007882882882882882
AL034417.3,0.0033783783783783786,0.0020920502092050207,0.0022522522522522522,0.0020920502092050207,0.6914131797814032,0.6914131797814032,lesion,0.0022522522522522522
ERRFI1,0.1182432432432434,0.09205020920502102,0.10360360360360374,0.08437935843793594,0.361264837187632,0.361264837187632,lesion,0.10360360360360374
AL034417.2,0.028153153153153147,0.031380753138075285,0.024774774774774768,0.029288702928870262,-0.1565834589325045,0.1565834589325045,internal_control,0.029288702928870262
LINC01714,0.0,0.000697350069735007,0.0,0.000697350069735007,-19.41152561410756,19.41152561410756,internal_control,0.000697350069735007
AL358876.2,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
SLC45A1,0.05292792792792795,0.06485355648535568,0.050675675675675706,0.05857740585774062,-0.2931565120662946,0.2931565120662946,internal_control,0.05857740585774062
RERE,2.3018018018018105,2.410739191073903,0.6925675675675714,0.7838214783821511,-0.06671196494464078,0.06671196494464078,internal_control,0.7838214783821511
RERE-AS1,0.006756756756756756,0.00906555090655509,0.006756756756756756,0.00906555090655509,-0.42406372068963877,0.42406372068963877,internal_control,0.00906555090655509
AL357552.2,0.0,0.000697350069735007,0.0,0.000697350069735007,-19.41152561410756,19.41152561410756,internal_control,0.000697350069735007
ENO1,0.9436936936936967,0.42817294281729107,0.5394144144144123,0.32566248256624597,1.1401250288403397,1.1401250288403397,lesion,0.5394144144144123
ENO1-AS1,0.0022522522522522522,0.001394700139470014,0.0022522522522522522,0.001394700139470014,0.6914130484962813,0.6914130484962813,lesion,0.0022522522522522522
CA6,0.0,0.001394700139470014,0.0,0.001394700139470014,-20.41152457969633,20.41152457969633,internal_control,0.001394700139470014
SLC2A7,0.0011261261261261261,0.001394700139470014,0.0011261261261261261,0.001394700139470014,-0.3085863109475471,0.3085863109475471,internal_control,0.001394700139470014
SLC2A5,0.06306306306306307,0.06694560669456068,0.04617117117117119,0.049511854951185506,-0.08619413498498904,0.08619413498498904,internal_control,0.049511854951185506
GPR157,0.006756756756756756,0.0041841004184100415,0.00563063063063063,0.002789400278940028,0.6914133110665754,0.6914133110665754,lesion,0.00563063063063063
MIR34AHG,0.01914414414414414,0.02719665271966525,0.015765765765765768,0.025801952580195235,-0.5065259129472973,0.5065259129472973,internal_control,0.025801952580195235
LNCTAM34A,0.0011261261261261261,0.0020920502092050207,0.0011261261261261261,0.0020920502092050207,-0.8935484668647945,0.8935484668647945,internal_control,0.0020920502092050207
